package,url,subdir,registry
autoMrP,https://github.com/retowuest/automrp,,
autonewsmd,https://github.com/kapsner/autonewsmd,,
autonomics,https://github.com/bhagwataditya/autonomics,,bioc
autoplotly,https://github.com/terrytangyuan/autoplotly,,
AutoPlots,https://github.com/adrianantico/autoplots,,
autoReg,https://github.com/cardiomoon/autoreg,,
AutoScore,https://github.com/nliulab/autoscore,,
autoshiny,https://github.com/alekrutkowski/autoshiny,,
autostats,https://github.com/harrison4192/autostats,,
autothresholdr,https://github.com/rorynolan/autothresholdr,,
autoTS,https://github.com/vivienroussez/autots,,
autovi,https://github.com/tengmcing/autovi,,
av,https://github.com/ropensci/av,,
available,https://github.com/r-lib/available,,
avar,https://github.com/smac-group/avar,,
avesperu,https://github.com/paulesantos/avesperu,,
AVGAS,https://github.com/lli289/avgas,,
avidaR,https://gitlab.com/fortunalab/avidar,,
AvInertia,https://github.com/charvey23/avinertia,,
aVirtualTwins,https://github.com/prise6/avirtualtwins,,
avocado,https://github.com/nikdata/avocado,,
avotrex,https://github.com/joe-wayman/avotrex,,
aweek,https://github.com/reconhub/aweek,,
AWFisher,https://github.com/caleb-huo/awfisher,,bioc
AWR,https://github.com/daroczig/awr,,
AWR.Kinesis,https://github.com/daroczig/awr.kinesis,,
aws.comprehend,https://github.com/cloudyr/aws.comprehend,,
aws.ec2metadata,https://github.com/cloudyr/aws.ec2metadata,,
aws.ecx,https://github.com/jiefei-wang/aws.ecx,,
aws.iam,https://github.com/cloudyr/aws.iam,,
aws.kms,https://github.com/cloudyr/aws.kms,,
aws.lambda,https://github.com/cloudyr/aws.lambda,,
aws.polly,https://github.com/cloudyr/aws.polly,,
aws.s3,https://github.com/cloudyr/aws.s3,,
aws.signature,https://github.com/cloudyr/aws.signature,,
aws.transcribe,https://github.com/cloudyr/aws.transcribe,,
aws.translate,https://github.com/cloudyr/aws.translate,,
aws.wrfsmn,https://github.com/gonzalo1985/aws.wrfsmn,,
awst,https://github.com/drisso/awst,,bioc
azlogr,https://github.com/atalv/azlogr,,
AzureAppInsights,https://github.com/stefanedwards/azureappinsights,,
AzureAuth,https://github.com/azure/azureauth,,
AzureCognitive,https://github.com/azure/azurecognitive,,
AzureContainers,https://github.com/azure/azurecontainers,,
AzureCosmosR,https://github.com/azure/azurecosmosr,,
AzureGraph,https://github.com/azure/azuregraph,,
AzureKeyVault,https://github.com/azure/azurekeyvault,,
AzureKusto,https://github.com/azure/azurekusto,,
azuremlsdk,https://github.com/azure/azureml-sdk-for-r,,
AzureQstor,https://github.com/azure/azureqstor,,
AzureRMR,https://github.com/azure/azurermr,,
AzureStor,https://github.com/azure/azurestor,,
AzureTableStor,https://github.com/azure/azuretablestor,,
AzureVision,https://github.com/azure/azurevision,,
AzureVM,https://github.com/azure/azurevm,,
AzureVMmetadata,https://github.com/azure/azurevmmetadata,,
b64,https://github.com/extendr/b64,,
babel,https://github.com/olshena/babel,,
babelgene,https://github.com/igordot/babelgene,,
babelmixr2,https://github.com/nlmixr2/babelmixr2,,
babelwhale,https://github.com/dynverse/babelwhale,,
babette,https://github.com/ropensci/babette,,
babynames,https://github.com/hadley/babynames,,
babynamesIL,https://github.com/aviezerl/babynamesil,,
BACCO,https://github.com/robinhankin/bacco,,
backbone,https://github.com/zpneal/backbone,,
backpipe,https://github.com/decisionpatterns/backpipe,,
backports,https://github.com/r-lib/backports,,
backShift,https://github.com/christinaheinze/backshift,,
backtest,https://github.com/dgerlanc/backtest,,
bacondecomp,https://github.com/evanjflack/bacondecomp,,
badgen,https://github.com/jeroen/badgen,,
badger,https://github.com/guangchuangyu/badger,,
baf,https://github.com/christopherkenny/baf,,
baffle,https://github.com/j-moravec/baffle,,
bage,https://github.com/bayesiandemography/bage,,
bagged.outliertrees,https://github.com/rafajpsantos/bagged.outliertrees,,
baggingbwsel,https://github.com/rubenfcasal/baggingbwsel,,
baggr,https://github.com/wwiecek/baggr,,
baguette,https://github.com/tidymodels/baguette,,
bagyo,https://github.com/panukatan/bagyo,,
bain,https://github.com/cjvanlissa/bain,,
baizer,https://github.com/william-swl/baizer,,
bakeoff,https://github.com/apreshill/bakeoff,,
baker,https://github.com/zhenkewu/baker,,
bakR,https://github.com/simonlabcode/bakr,,
BalancedSampling,https://github.com/envisim/balancedsampling,,
baldur,https://github.com/philipberg/baldur,,
ballgown,https://github.com/alyssafrazee/ballgown,,bioc
bama,https://github.com/umich-cphds/bama,,
BAMBI,https://github.com/c7rishi/bambi,,
bambooHR,https://github.com/mangothecat/bamboohr,,
bambu,https://github.com/goekelab/bambu,,bioc
bamm,https://github.com/luismurao/bamm,,
bamp,https://github.com/volkerschmid/bamp,,
bamsignals,https://github.com/lamortenera/bamsignals,,bioc
bandicoot,https://github.com/tengmcing/bandicoot,,
BANDITS,https://github.com/simonetiberi/bandits,,bioc
bandle,https://github.com/ococrook/bandle,,bioc
bandsfdp,https://github.com/uni-arya/bandsfdp,,
banffIT,https://github.com/personalizedtransplantcare/banffit,,
bang,https://github.com/paulnorthrop/bang,,
Banksy,https://github.com/prabhakarlab/banksy,,bioc
banter,https://github.com/ericarcher/banter,,
banxicoR,https://github.com/eflores89/banxicor,,
baorista,https://github.com/ercrema/baorista,,
baRcodeR,https://github.com/ropensci/barcoder,,
barcodetrackR,https://github.com/dunbarlabnih/barcodetrackr,,bioc
bardr,https://github.com/wzbillings/bardr,,
bark,https://github.com/merliseclyde/bark,,
Barnard,https://github.com/kerguler/barnard,,
barrks,https://github.com/jjentschke/barrks,,
bartCause,https://github.com/vdorie/bartcause,,
bartcs,https://github.com/yooyh/bartcs,,
BAS,https://github.com/merliseclyde/bas,,
base64,https://github.com/jeroen/base64,,
base64enc,https://github.com/s-u/base64enc,,
base64url,https://github.com/mllg/base64url,,
baseballr,https://github.com/billpetti/baseballr,,
basecamb,https://github.com/codeblue-team/basecamb,,
basefun,https://github.com/r-forge/ctm,pkg/basefun,
baseline,https://github.com/khliland/baseline,,
basemaps,https://github.com/16eagle/basemaps,,
basemodels,https://github.com/ying-ju/basemodels,,
baseq,https://github.com/ambuvjyn/baseq,,
BaseSet,https://github.com/ropensci/baseset,,
basetheme,https://github.com/karoliskoncevicius/basetheme,,
basf,https://github.com/mdsumner/basf,,
BASiCS,https://github.com/catavallejos/basics,,bioc
BASiCStan,https://github.com/alanocallaghan/basicstan,,bioc
basictabler,https://github.com/cbailiss/basictabler,,
basilisk,https://github.com/bioconductor/basilisk,,bioc
basket,https://github.com/kaneplusplus/basket,,
BasketballAnalyzeR,https://github.com/sndmrc/basketballanalyzer,,
baskexact,https://github.com/lbau7/baskexact,,
basksim,https://github.com/lbau7/basksim,,
batata,https://github.com/feddelegrand7/batata,,
BatchExperiments,https://github.com/tudo-r/batchexperiments,,
BatchGetSymbols,https://github.com/msperlin/batchgetsymbols,,
BatchJobs,https://github.com/tudo-r/batchjobs,,
batchmix,https://github.com/stcolema/batchmix,,
BatchQC,https://github.com/wejlab/batchqc,,bioc
batchscr,https://github.com/sherrisherry/batchscr,,
batchtma,https://github.com/stopsack/batchtma,,
batchtools,https://github.com/mllg/batchtools,,
bate,https://github.com/dbasu-umass/bate,,
batman,https://github.com/ironholds/batman,,
batsch,https://github.com/ramiromagno/batsch,,
BATSS,https://github.com/batss-dev/batss,,
bayclumpr,https://github.com/tripati-lab/bayclumpr,,
baycn,https://github.com/evanamartin/baycn,,
bayefdr,https://github.com/vallejosgroup/bayefdr,,
Bayenet,https://github.com/xilustat/bayenet,,
bayes4psy,https://github.com/bstatcomp/bayes4psy,,
bayesAB,https://github.com/frankportman/bayesab,,
bayesammi,https://github.com/myaseen208/bayesammi,,
bayesassurance,https://github.com/jpan928/bayesassurance_rpackage,,
bayesbio,https://github.com/andymckenzie/bayesbio,,
bayesboot,https://github.com/rasmusab/bayesboot,,
BayesCombo,https://github.com/stanlazic/bayescombo,,
BayesComm,https://github.com/goldingn/bayescomm,,
bayescopulareg,https://github.com/ethan-alt/bayescopulareg,,
bayescount,https://github.com/mdenwood/bayescount,,
bayesCT,https://github.com/thevaachandereng/bayesct,,
BayesCTDesign,https://github.com/begglest/bayesctdesign,,
bayesDccGarch,https://github.com/jafiorucci/bayesdccgarch,,
bayesdfa,https://github.com/fate-ewi/bayesdfa,,
BayesDIP,https://github.com/chenw10/bayesdip,,
BayesDissolution,https://github.com/tpourmohamad/bayesdissolution,,
BayesDLMfMRI,https://github.com/johnatanlab/bayesdlmfmri,,
bayesDP,https://github.com/graemeleehickey/bayesdp,,
bayesEO,https://github.com/e-sensing/bayeseo,,
BayesESS,https://github.com/github-js/bayesess,,
BayesFactor,https://github.com/richarddmorey/bayesfactor,pkg/BayesFactor,
BayesfMRI,https://github.com/mandymejia/bayesfmri,,
bayesforecast,https://github.com/asael697/bayesforecast,,
bayesGARCH,https://github.com/ardiad/bayesgarch,,
BayesGmed,https://github.com/belayb/bayesgmed,,
BayesGPfit,https://github.com/kangjian2016/bayesgpfit,,
BayesGrowth,https://github.com/jonathansmart/bayesgrowth,,
bayesian,https://github.com/hsbadr/bayesian,,
BayesianLaterality,https://github.com/lcbc-uio/bayesianlaterality,,
BayesianMCPMod,https://github.com/boehringer-ingelheim/bayesianmcpmod,,
BayesianNetwork,https://github.com/paulgovan/bayesiannetwork,,
BayesianPlatformDesignTimeTrend,https://github.com/zxw834/bayesianplatformdesigntimetrend,,
BayesianPower,https://github.com/fayetteklaassen/bayesianpower,,
BayesianReasoning,https://github.com/gorkang/bayesianreasoning,,
BayesianTools,https://github.com/florianhartig/bayesiantools,BayesianTools,
bayesianVARs,https://github.com/luisgruber/bayesianvars,,
bayesImageS,https://bitbucket.org/azeari/bayesimages,,
bayeslm,https://github.com/jingyuhe/bayeslm,,
BayesLogit,https://github.com/jwindle/bayeslogit,,
BayesMallows,https://github.com/ocbe-uio/bayesmallows,,
BayesMassBal,https://github.com/skoermer/bayesmassbal,,archived
bayesMeanScale,https://github.com/dalenbe2/bayesmeanscale,,
BayesMFSurv,https://github.com/nicolas-schmidt/bayesmfsurv,,
bayesmlogit,https://github.com/dewelve/bayesmlogit,,
bayesmove,https://github.com/joshcullen/bayesmove,,
BayesMultiMode,https://github.com/paullabonne/bayesmultimode,,
bayesnec,https://github.com/open-aims/bayesnec,,
BayesNetBP,https://github.com/hyu-ub/bayesnetbp,BayesNetBP,
bayesplay,https://github.com/bayesplay/bayesplay,,
bayesplot,https://github.com/stan-dev/bayesplot,,
bayesPO,https://github.com/guidoamoreira/bayespo,,
BayesPostEst,https://github.com/shanascogin/bayespostest,,
bayesQR,https://github.com/driesbenoit/bayesqr,,
Bayesrel,https://github.com/juliuspfadt/bayesrel,,
BayesRep,https://github.com/samch93/bayesrep,,
BayesRepDesign,https://github.com/samch93/bayesrepdesign,,
bayesROE,https://github.com/waidschrat/bayesroe,,
BayesRS,https://github.com/mirkoth/bayesrs,,
bayesrules,https://github.com/bayes-rules/bayesrules,,
bayess,https://github.com/jmm34/bayess,,
BayesSampling,https://github.com/pedrosfig/bayessampling,,
BayesSenMC,https://github.com/formidify/bayessenmc,,
BayesSpace,https://github.com/edward130603/bayesspace,,bioc
BayesSUR,https://github.com/mbant/bayessur,BayesSUR,
BayesSurvive,https://github.com/ocbe-uio/bayessurvive,,
bayestestR,https://github.com/easystats/bayestestr,,
BayesTools,https://github.com/fbartos/bayestools,,
BayesTreePrior,https://github.com/alexiajm/bayestreeprior,,
BayesTwin,https://github.com/ingaschwabe/bayestwin,,
BayesVarSel,https://github.com/comodin19/bayesvarsel,,
bayesvl,https://github.com/sshpa/bayesvl,,
bayesWatch,https://github.com/sirmurphalot/bayeswatch,,
bayfoxr,https://github.com/brews/bayfoxr,,
baygel,https://github.com/jarod-smithy/baygel,,
BayLum,https://github.com/crp2a/baylum,,
baymedr,https://github.com/maxlinde/baymedr,,
bayNorm,https://github.com/wt215/baynorm,,bioc
baySeq,https://github.com/samgg/bayseq,,bioc
baystability,https://github.com/myaseen208/baystability,,
baytrends,https://github.com/tetratech/baytrends,,
bazar,https://github.com/paulponcet/bazar,,
BBI,https://github.com/trtcrd/bbi,,
bbk,https://github.com/m-muecke/bbk,,
bbknnR,https://github.com/ycli1995/bbknnr,,
BBmisc,https://github.com/berndbischl/bbmisc,,
bbmle,https://github.com/bbolker/bbmle,,
bbnet,https://github.com/vda1r22/bbnet,,
bbotk,https://github.com/mlr-org/bbotk,,
bbw,https://github.com/rapidsurveys/bbw,,
bcaboot,https://github.com/bnaras/bcaboot,,
BCClong,https://github.com/zhiwent/bcclong,,
BCDAG,https://github.com/alesmascaro/bcdag,,
bcdata,https://github.com/bcgov/bcdata,,
BCEA,https://github.com/n8thangreen/bcea,,
bcf,https://github.com/jaredsmurray/bcf,,
Bchron,https://github.com/andrewcparnell/bchron,,
bcmaps,https://github.com/bcgov/bcmaps,,
bcmixed,https://github.com/kzkzmr/bcmixed,,
bcpa,https://github.com/eligurarie/bcpa,,
bcputility,https://github.com/tomroh/bcputility,,
bcrm,https://github.com/mikesweeting/bcrm,,
bcROCsurface,https://github.com/toduckhanh/bcrocsurface,,
bcrypt,https://github.com/jeroen/bcrypt,,
bcSeq,https://github.com/jl354/bcseq,,bioc
bcv,https://github.com/michbur/bcv,,
bdc,https://github.com/brunobrr/bdc,,
bdl,https://github.com/statisticspoland/r_package_to_api_bdl,,
bdlim,https://github.com/anderwilson/bdlim,,
bdots,https://github.com/collinn/bdots,,
BDP2,https://github.com/wiesenfa/bdp2,,
bdpar,https://github.com/miferreiro/bdpar,,
bdrc,https://github.com/sor16/bdrc,,
bdscale,https://github.com/dvmlls/bdscale,,
bdvis,https://github.com/vijaybarve/bdvis,,
BDWreg,https://github.com/hamedhm/bdwreg,,
bea.R,https://github.com/us-bea/bea.r,,
beachmat,https://github.com/tatami-inc/beachmat,,bioc
beadplexr,https://gitlab.com/ustervbo/beadplexr,,
beakr,https://github.com/mazamascience/beakr,,
BEAMR,https://github.com/annaseffernick/beamr,,
beans,https://github.com/topepo/beans,,
beastier,https://github.com/ropensci/beastier,,
BeastJar,https://github.com/beast-dev/beastjar,,
beastt,https://github.com/gsk-biostatistics/beastt,,
beautier,https://github.com/ropensci/beautier,,
beaver,https://github.com/rich-payne/beaver,,
BEclear,https://github.com/uds-helms/beclear,,bioc
BED,https://github.com/patzaw/bed,,
BEDMatrix,https://github.com/quantgen/bedmatrix,,
BeeBDC,https://github.com/jbdorey/beebdc,,
beeca,https://github.com/openpharma/beeca,,
BeeGUTS,https://github.com/bgoussen/beeguts,,
beepr,https://github.com/rasmusab/beepr,,
beer,https://github.com/athchen/beer,,bioc
beeswarm,https://github.com/aroneklund/beeswarm,,
beezdemand,https://github.com/brentkaplan/beezdemand,,
beezdiscounting,https://github.com/brentkaplan/beezdiscounting,,
behaviorchange,https://gitlab.com/r-packages/behaviorchange,,
behavr,https://github.com/rethomics/behavr,,
belex,https://github.com/milosvil/belex,,
belg,https://github.com/r-spatialecology/belg,,
bellreg,https://github.com/fndemarqui/bellreg,,
bench,https://github.com/r-lib/bench,,
benchdamic,https://github.com/mcalgaro93/benchdamic,,bioc
benchden,https://github.com/thmild/benchden,,
benchmarkme,https://github.com/csgillespie/benchmarkme,,
benchmarkmeData,https://github.com/csgillespie/benchmarkme-data,,
benchr,https://gitlab.com/artemklevtsov/benchr,,
BEND,https://github.com/crohlo/bend,,
benford.analysis,https://github.com/carloscinelli/benford.analysis,,
bennu,https://github.com/sempwn/bennu,,
Bergm,https://github.com/acaimo/bergm,,
Bernadette,https://github.com/bernadette-eu/bernadette,,
berryFunctions,https://github.com/brry/berryfunctions,,
BERT,https://github.com/hsu-hpc/bert,,bioc
bespatial,https://github.com/nowosad/bespatial,,
Bessel,https://github.com/r-forge/specfun,pkg/Bessel,
bestNormalize,https://github.com/petersonr/bestnormalize,,
betaclust,https://github.com/koyelucd/betaclust,,
betaDelta,https://github.com/jeksterslab/betadelta,,
betafunctions,https://github.com/haakoneidemhaakstad/betafunctions,,
betaHMM,https://github.com/koyelucd/betahmm,,bioc
betaMC,https://github.com/jeksterslab/betamc,,
betaNB,https://github.com/jeksterslab/betanb,,
betareg,https://github.com/r-forge/betareg,pkg,
betaSandwich,https://github.com/jeksterslab/betasandwich,,
BETS,https://github.com/nmecsys/bets,,
bets.covid19,https://github.com/qingyuanzhao/bets.covid19,,
BetterReg,https://github.com/chrisaberson/betterreg,,
bettr,https://github.com/federicomarini/bettr,,bioc
bezier,https://github.com/aaronolsen/bezier,,
bfast,https://github.com/bfast2/bfast,,
BFF,https://github.com/rshudde/bff,,
BFI,https://github.com/hassanpazira/bfi,,
BFpack,https://github.com/jomulder/bfpack,,
BFS,https://github.com/lgnbhl/bfs,,
bfsl,https://github.com/pasturm/bfsl,,
bfsMaps,https://github.com/andrisignorell/bfsmaps,,
bfw,https://github.com/oeysan/bfw,,
BGData,https://github.com/quantgen/bgdata,,
BgeeCall,https://github.com/bgeedb/bgeecall,,bioc
BgeeDB,https://github.com/bgeedb/bgeedb_r,,bioc
BGGE,https://github.com/italo-granato/bgge,,
BGGM,https://github.com/donaldrwilliams/bggm,,
bggum,https://github.com/duckmayr/bggum,,
bgmfiles,https://github.com/australianantarcticdivision/bgmfiles,,
BGmisc,https://github.com/r-computing-lab/bgmisc,,
bgmm,https://github.com/pbiecek/bgmm,,
bgms,https://github.com/maartenmarsman/bgms,,
BGPhazard,https://github.com/eami91/bgphazard,,
